permno,fyearq,fqtr,apdedateq,datadateq,pdateq,fdateq,gvkey,revtq,req,epspiq,quickq,curratq,cashrratq,peq,roeq,roaq,niq,opepsq,oiadpq,oibdpq,piq,pbq,revtq_1o1,req_1o1,epspiq_1o1,quickq_1o1,curratq_1o1,cashrratq_1o1,peq_1o1,roeq_1o1,roaq_1o1,niq_1o1,opepsq_1o1,oiadpq_1o1,oibdpq_1o1,piq_1o1,pbq_1o1,revtq_1o1r,req_1o1r,epspiq_1o1r,quickq_1o1r,curratq_1o1r,cashrratq_1o1r,peq_1o1r,roeq_1o1r,roaq_1o1r,niq_1o1r,opepsq_1o1r,oiadpq_1o1r,oibdpq_1o1r,piq_1o1r,pbq_1o1r
10691.0,2000.0,1.0,,2000-03-31,,,012587,250.884,-235.185,-0.08,1.4943321758019856,1.4943321758019856,,-206.34817038680762,-0.08011394180362467,-0.05487036241226186,-22.983,0.08,27.17,,-16.22,11.322398892231295,23.35299999999998,-20.962999999999994,-0.11,,0.3314634661968239,,-382.38346876273613,-0.22615013829888464,-0.09036345861852665,-30.926000000000002,0.05,16.273000000000003,,-28.083,5.074361111275935,0.10263656380888753,0.09785642931164862,-3.666666666666667,,0.28503945755782545,,-2.172197691545619,-1.5485896217943815,-2.5459446562054744,-3.8934911242603554,1.666666666666667,1.4933467926952373,,-2.367276405630953,0.8121527572613423
10693.0,2000.0,1.0,,2000-03-31,,,012589,1021.335,1010.846,0.17,,3.3594380118970277,,33.55760818816398,2.0194971621784807,0.019212619637717154,65.326,0.17,180.41,270.065,133.685,0.6709637934976465,-9.211999999999989,26.66300000000001,-0.09,,0.052550147544100145,,-5.5924054599866935,0.9984607272822694,-0.011483448372067159,-44.57900000000001,-0.09,-66.13499999999999,-70.892,-72.75299999999999,-0.5770442378970144,-0.008938942134613992,0.0270915063560333,-0.34615384615384615,,0.015891118689137285,,-0.142845555821431,0.9778894201593926,-0.37410160703341,-0.40561393931122336,-0.34615384615384615,-0.26824717597193204,-0.20792064688509104,-0.35242058148209143,-0.46237221506672677
10244.0,2000.0,1.0,,2000-03-31,,,012593,0.428,-5.201,-0.2,0.9556295063782585,1.813089295618414,,-21.818834459459463,-0.05091104541789841,-0.16711833785004518,-0.74,-0.2,-0.654,,-0.74,3.646327348690154,-0.22100000000000003,0.6270000000000007,-0.11000000000000001,0.4901300213113172,-0.34242048810970127,,5.677033309135577,0.009588954582101586,-0.04755312045874084,-0.498,-0.11000000000000001,-0.43000000000000005,,-0.498,0.35877794157552945,-0.3405238828967643,-0.10758407687028149,1.2222222222222223,1.052912059055949,-0.15885823886981365,,-0.2064685994605966,-0.15849511705953034,0.39771700747310534,2.0578512396694215,1.2222222222222223,1.9196428571428572,,2.0578512396694215,0.10913233449787674
10645.0,2000.0,1.0,,2000-04-30,,,012597,22.107,9.907,0.25,0.7665764120647314,2.0110194572130218,,15.75,0.042634416729654824,0.04114278600771817,0.661,0.25,1.263,1.436,0.987,0.6479988796215611,6.651,1.9049999999999994,0.06,0.003126369366183157,0.00015073584045754984,,-15.92857142857143,0.028634416729654825,0.0057221661468706,0.15700000000000003,0.06,0.32899999999999985,0.361,0.20799999999999996,-0.47407575668457447,0.4303183229813665,0.23806548362909252,0.3157894736842106,0.004095054281656019,7.49605575218748e-05,,-0.5028184892897407,2.0453154806896303,0.16154901211075745,0.3115079365079365,0.3157894736842106,0.35224839400428243,0.3358139534883722,0.2670089858793325,-0.4224993073947644
10649.0,2000.0,1.0,,2000-03-31,,,012598,54.147,35.957,0.25,0.8815205819730304,0.8831174591909154,,40.15742481203007,0.02075781130925164,0.03834165150177475,2.128,0.25,4.848,9.665,3.54,1.5397019873515794,2.7560000000000002,10.589000000000002,-0.09000000000000002,0.0016926827464892602,-0.006235670705376339,,14.169176948782205,-0.016447716354947933,-0.025004314930277202,-0.6799999999999997,-0.09000000000000002,-1.279,-0.6930000000000014,-1.2060000000000004,-0.10654868942156637,0.053628067171294536,0.4174156417533903,-0.26470588235294124,0.0019238793722924363,-0.007011467656389159,,0.5452147841340242,-0.4420772231319403,-0.39472623654890604,-0.24216524216524205,-0.26470588235294124,-0.2087481638648604,-0.06690480787796882,-0.2541087231352719,-0.06472203226692963
10709.0,2000.0,1.0,,2000-07-31,,,012620,10.066,2.73,-0.1,1.0759771337410264,1.1040281839936188,,-62.93055555555555,-0.010344045368620039,-0.030166710770044992,-0.342,-0.1,-0.496,0.101,-0.518,1.8984078680426921,-0.3999999999999986,0.865,-0.22,0.1136692002195464,0.11901720876627486,,-121.7065972222222,-0.01857194894787497,-0.07282073920606394,-0.738,-0.22,-0.978,-0.911,-1.064,-0.6086270845639428,-0.03821899484043556,0.46380697050938346,-1.8333333333333335,0.11812144144295278,0.12082830725698801,,-2.0706837985526514,-2.2571908833132843,-1.7072417747199438,-1.8636363636363638,-1.8333333333333335,-2.029045643153527,-0.900197628458498,-1.9487179487179487,-0.24276769014773247
10749.0,2000.0,1.0,,2000-03-31,,,012624,38.279,54.771,0.39,1.174863715329779,1.2094291020188102,,46.983977754237294,0.0028149891087840277,0.01595376113298744,0.944,0.39,1.606,4.477,1.56,0.7495711581686976,4.318000000000005,2.905999999999999,-0.15000000000000002,-0.5293752722921006,-0.5343645498724836,,-13.102037571433208,0.0015699271687413929,-0.007616235435365545,-0.361,-0.15000000000000002,-0.4239999999999997,-0.22199999999999953,-0.5789999999999997,-0.6666560168633614,0.12714584376196236,0.05603007808734217,-0.2777777777777778,-0.3106226744822912,-0.3064379488323744,,-0.21805469210130224,1.2609229454782254,-0.3231326493102561,-0.2766283524904215,-0.2777777777777778,-0.2088669950738915,-0.04724409448818889,-0.2706872370266479,-0.4707267510583324
10696.0,2000.0,1.0,,2000-03-31,,,012635,396.402,755.141,0.35,,,,105.80820463655955,0.03120737801002754,0.03749502609022019,43.157,0.35,78.954,95.703,73.148,3.9672813934071587,59.27299999999997,219.21499999999992,-0.06,,,,-26.1664893722985,0.01958701080924076,0.0021887268277051217,9.741,-0.06,18.330999999999996,20.311999999999998,16.509999999999998,-0.6922566483484363,0.17581697213826142,0.4090396808514607,-0.14634146341463417,,,,-0.19826899064863313,1.685575891948972,0.06199253032528684,0.2915070624850371,-0.14634146341463417,0.3023769856325156,0.269422079558568,0.2915004060877855,-0.148567656738695
10680.0,2000.0,1.0,,2000-03-31,,,012637,4.127,4.331,0.05,1.1331567541536238,1.1442330845172166,,60.452702702702695,0.04028733459357278,0.023650568181818186,0.333,0.05,0.281,0.62,0.508,1.4297407670454545,0.9259999999999997,1.5520000000000005,0.010000000000000002,-0.8471831325508083,-0.8507685815940798,,9.79829093799681,-0.032245998739760556,0.0035385719676057116,0.07800000000000001,0.010000000000000002,0.11500000000000002,0.284,0.11199999999999999,0.4109794294005298,0.2892845985629491,0.5584742713206192,0.25,-0.4277968333812848,-0.42645006069213853,,0.19343410764516866,-0.4445679973312576,0.17594334893048158,0.3058823529411765,0.25,0.6927710843373496,0.8452380952380951,0.2828282828282829,0.4034109012721201
10761.0,2000.0,1.0,,2000-04-30,,,012655,25.827,17.788,-0.07,2.6117048346055984,4.569770992366413,,-36.61123348017621,-0.06588662131519274,-0.010432704460325851,-0.454,-0.07,-0.366,0.678,-0.733,0.38195417882666544,-3.1549999999999976,1.9830000000000005,-0.1,-1.1224677393372025,-1.066992635108531,,-171.62762692279915,-0.07981289955538298,-0.014646963856051716,-0.637,-0.1,-1.014,-0.8869999999999999,-1.027,-0.1870399258159285,-0.108860672141329,0.12546662448592216,-3.3333333333333335,-0.3005934292297644,-0.1892917116317867,,-1.271161394158663,-5.73110045475385,-3.4755724507387424,-3.480874316939891,-3.3333333333333335,-1.5648148148148149,-0.5667731629392971,-3.493197278911565,-0.32872032291690456
10745.0,2000.0,1.0,,2000-03-31,,,012656,19.861,46.548,-0.26,0.7564546443762982,1.886487288554753,,-28.84244218061674,-0.015876511167269996,-0.017206420192908984,-0.908,-0.6,-2.825,-1.996,-3.358,0.4962751795493737,-13.315000000000001,-6.708999999999996,0.27,-0.23558058441941332,-1.002082498923708,,-13.837553533142541,0.012889113832730004,0.013774849685757526,0.9329999999999999,-0.33999999999999997,-2.294,-2.2720000000000002,-0.38900000000000023,0.03140467486263632,-0.4013443453098625,-0.1259740503595771,-0.5094339622641509,-0.23747199452321677,-0.34691303054805633,,0.9222030138472133,-0.44807348467937,-0.4446186273094891,-0.5067897881586094,1.3076923076923075,4.32015065913371,-8.231884057971014,0.13102054563826204,0.06755574842030265
10772.0,2000.0,1.0,,1999-09-30,,,012658,186.644,0.139,0.09,0.7581459516943387,1.434798854153693,,29.912916666666668,0.09137418203450327,0.011276075925577899,0.6,0.09,0.939,1.529,0.85,0.3373003194888179,-30.369,-38.491,0.06,-0.33302228514877563,-0.4979115217938457,,-112.32557017543857,0.07802987476427008,0.007926845171413396,0.25799999999999995,0.06,-0.16200000000000003,-0.4610000000000001,0.06799999999999995,-0.1390891950685842,-0.1399409251980296,-0.9964017602899301,2.0,-0.30519792815107094,-0.25762345356568883,,-0.7896988548544381,5.847427909452393,2.3667659093232047,0.7543859649122806,2.0,-0.14713896457765674,-0.23165829145728645,0.08695652173913038,-0.2919652738322912
10785.0,2000.0,1.0,,2000-06-30,,,012677,14.876,-32.043,0.13,2.3191836734693876,3.702040816326531,,230.78374233128832,0.0015900015241579028,0.05939752206656409,1.467,0.13,1.66,2.405,1.497,13.707982427726941,6.359,3.0060000000000002,0.22,0.7960584669943298,0.7471349689528939,,254.95755185509785,0.18825666819082454,0.11089896628695758,2.412,0.22,2.428,2.416,2.442,12.462996324942049,0.7466243982622989,-0.08576564238637341,-2.4444444444444446,0.5226480814644479,0.2528456091475666,,-10.546850367294502,-1.0085178653079887,-2.153317600422629,-2.5523809523809526,-2.4444444444444446,-3.161458333333333,-219.63636363636363,-2.5841269841269843,10.010550557201993
10644.0,2000.0,1.0,,2000-03-31,,,012691,11.279,45.176,0.14,11.932190572220822,12.263927401058735,,98.87252754131195,0.02232649139662853,0.03797191561373986,3.994,0.14,5.808,7.001,6.222,3.7543792723158678,2.115,17.125000000000004,0.04000000000000001,0.20197806837111365,0.2904133881237172,,27.353957600319248,-0.03646942697071841,0.00502097031848521,1.1130000000000004,0.04000000000000001,1.5699999999999994,1.9170000000000007,1.7100000000000009,1.3977747865953734,0.23079441292012226,0.6104951695126735,0.40000000000000013,0.01721861972277372,0.02425464970517277,,0.38247349776272066,-0.6202714063051725,0.152377125253772,0.3863241929885459,0.40000000000000013,0.3704577630957997,0.37706530291109375,0.3789893617021278,0.5931308350913309
10806.0,2000.0,1.0,,2000-03-31,,,012697,6.006,-1.05,0.0,4.475889328063241,4.475889328063241,,-575.4154411764706,-0.004934240362811791,-0.007572383073496661,-0.034,0.0,0.023,0.297,-0.037,4.357266146993318,0.5200000000000005,0.784,-0.01,1.8727147248886378,1.8727147248886378,,-661.0043834841629,-0.1114302403628118,-0.02882810576806828,-0.099,-0.01,-0.20400000000000001,-0.21900000000000003,-0.158,2.5380113235793216,0.09478672985782,-0.4274809160305344,-1.0,0.7193965101706352,0.7193965101706352,,-7.723011473933767,-1.04633263561835,-1.3562514990577352,-1.523076923076923,-1.0,-0.8986784140969163,-0.4244186046511629,-1.3057851239669422,1.3950829157712574
10800.0,2000.0,1.0,,1999-11-30,,,012698,10.227,0.75,0.04,1.2095257774563488,1.9903915693770018,,27.55701754385965,0.228,0.01933350292546426,0.228,0.04,0.428,0.514,0.381,0.5327736793012805,0.6720000000000006,-2.182,0.04,-0.07414961768401462,-0.283729685635973,,-inf,0.228,0.01933350292546426,0.228,0.04,0.441,,0.427,0.0569157490025608,0.0703296703296703,-0.7442019099590723,inf,-0.05776352648397276,-0.12476453707581847,,-1.0,inf,inf,inf,inf,-33.92307692307693,,-9.282608695652174,0.11960659974045607
10194.0,2000.0,1.0,,2000-03-31,,,012738,4.431,33.989,0.6,4.2081526452732,4.2081526452732,,30.410564853556483,0.005092604042806184,0.04447693739199788,1.673,0.6,1.338,1.471,2.547,1.3525687890469227,0.7690000000000001,2.8089999999999975,0.14999999999999997,-1.353361550310395,-1.353361550310395,,-4.4077930085659,-0.0001117295424797821,0.008264769430369884,0.3820000000000001,0.10999999999999999,0.2120000000000002,0.27300000000000013,0.41500000000000004,0.09172056599567613,0.20999453850355,0.09008980115458609,0.33333333333333326,-0.243344079097218,-0.243344079097218,,-0.12659393719888712,-0.0214685589708683,0.2282318318839014,0.2958946553059645,0.22448979591836737,0.18827708703374801,0.22787979966611038,0.19465290806754232,0.07274512849271653
10828.0,2000.0,1.0,,1999-12-31,,,012762,39.733,23.601,0.18,1.9402255430253874,3.5204155324704183,,41.075498007968136,0.02023683547493071,0.022062055023292608,1.255,0.18,2.334,3.749,1.875,0.9062098971609388,4.5049999999999955,0.08599999999999852,0.0,-0.19484680530860987,-0.44261380511089055,,-33.84528466680389,0.013401026693175982,0.0008987145604651449,-0.061000000000000165,0.0,-0.07499999999999973,-0.03699999999999992,-0.09099999999999997,-0.6793641343267668,0.12788123083910508,0.003657240059536493,0.0,-0.09126004814808708,-0.11168572508752206,,-0.45174761205745606,1.9604156758954843,0.042465628809577494,-0.046352583586626306,0.0,-0.031133250311332406,-0.00977284733227679,-0.04628687690742628,-0.4284657296571236
10881.0,2000.0,1.0,,1999-12-31,,,012801,16.843,16.884,-0.39,1.7983840661405488,3.3159213328322688,,-29.719555472543895,-0.02046379408163875,-0.05464492028822797,-2.677,-0.39,-3.626,-2.374,-4.152,1.6240227397987306,-10.008,-1.1819999999999986,-0.6,0.47988521125818373,-0.11224856098409575,,-176.81178591651852,-0.021958406279179162,-0.08443644261612367,-4.096,-0.6,-6.7669999999999995,-6.864000000000001,-6.66,-2.7580787277329186,-0.3727235484711928,-0.06542676851544327,-2.857142857142857,0.36396331288509054,-0.032742998293802894,,-1.2020470787807087,-14.69170820050491,-2.834243973395762,-2.886539816772375,-2.857142857142857,-2.1544094237503977,-1.5287305122494432,-2.6555023923444976,-0.6293963634042663
10484.0,2000.0,1.0,,2000-03-31,,,012805,38.691,5.927,0.07,1.4998517910481792,2.051804729005632,,32.6003355704698,0.12539119000657462,0.012846156498948167,0.745,0.07,0.88,1.888,1.241,0.4187890126564817,0.8760000000000048,1.2649999999999997,0.030000000000000006,-0.03467199200236659,0.034503921782878866,,-32.534435319018066,0.05210723938929067,0.006300868753279349,0.374,0.030000000000000006,0.16300000000000003,0.2939999999999998,0.6230000000000001,-0.007536805063429353,0.02316541055136856,0.2713427713427712,0.7500000000000002,-0.022594626675280782,0.017104004350437352,,-0.49949412387153747,0.7110320738767764,0.9626572578797308,1.0080862533692723,0.7500000000000002,0.22733612273361237,0.18444165621079045,1.0080906148867315,-0.01767850960501971
10853.0,2000.0,1.0,,2000-06-30,,,012815,29.48,-24.585,0.02,1.2747618887355703,1.3990172651701276,,181.3365,0.018385521401896008,0.012823800974608876,0.25,0.01,0.183,0.482,0.381,2.325423185432162,-1.5150000000000006,0.46799999999999997,-0.32999999999999996,0.09229842318233428,0.1459603012572137,,166.88590492665375,-0.126134478598104,-0.1875088854684186,-3.363,-0.13999999999999999,-2.406,-2.436,-1.55,-0.5695033463116697,-0.04887885142764958,-0.018680397557178763,-0.9428571428571428,0.07805604644127495,0.11648337263249742,,11.548721978548171,-0.8727821657770827,-0.935987475622178,-0.9308054248546914,-0.9333333333333333,-0.929316338354577,-0.8348183687457162,-0.8026929052304506,-0.19672462843767402
10876.0,2000.0,1.0,,2000-03-31,,,012816,47.635,54.316,-1.5,1.4703417797801819,1.4703417797801819,,-6.118238021638331,-0.10730936183997408,-0.15678604192269746,-9.058,0.39,4.8,6.415,4.214,0.9592543229536288,-2.304000000000002,7.636000000000003,-1.87,0.05797739283931036,0.05797739283931036,,-48.67368441422197,-0.11723196647369746,-0.19787036331105276,-11.539,0.020000000000000018,0.274,-0.3929999999999998,-0.26699999999999946,-0.8299350093629276,-0.04613628626924848,0.16358183376178248,-5.054054054054054,0.041049883001430754,0.041049883001430754,,-1.1437709750520815,-11.81463645898658,-4.8162013299588295,-4.650947198710197,0.05405405405405417,0.06053910737958468,-0.05772620446533483,-0.0595849140816781,-0.46386091978782795
10026.0,2000.0,1.0,,1999-12-31,,,012825,65.506,95.574,0.07,0.8731772219265567,1.3410324640766367,,277.2732732732732,0.0015847709696609161,0.0050247844095878316,0.666,0.07,1.534,7.888,1.057,1.39323842073893,4.957000000000001,14.405000000000001,0.010000000000000009,0.05761926116836269,0.03611752499301879,,-70.79084032397299,0.00042425787706081,0.00020928197282756283,0.08500000000000008,0.010000000000000009,0.1140000000000001,0.5899999999999999,0.1349999999999999,-0.282865166437412,0.08186757832499292,0.1774692308639998,0.16666666666666674,0.07065011187530579,0.02767806844052423,,-0.20338448452024804,0.365577846356105,0.043460049200673145,0.14629948364888135,0.16666666666666674,0.08028169014084519,0.0808440668676349,0.1464208242950107,-0.16876353502347818
10994.0,2000.0,1.0,,1999-09-30,,,012828,8.424,-37.542,0.07,1.3802643171806166,1.5652863436123348,,44.22314745508982,0.23726396115157822,0.08398290168468696,2.004,0.07,2.222,3.151,2.169,3.822271521607867,2.608999999999999,5.869,0.010000000000000009,0.74074205876585,0.8201335593716026,,32.056229962171976,-2.0761568388484215,-0.036773106183268206,0.5920000000000001,0.010000000000000009,0.744,1.1139999999999999,0.6660000000000001,2.3530431371043177,0.44866723989681834,-0.13519614844163919,0.16666666666666674,1.1582740850990625,1.1006246996812492,,2.63470431034248,-0.8974402057975884,-0.3045240301706482,0.41926345609065163,0.16666666666666674,0.503382949932341,0.5468826705940109,0.44311377245509,1.6015502844368261
10812.0,2000.0,1.0,,2000-03-31,,,012840,67.19,163.11,0.35,2.7575091338226265,2.7575091338226265,,38.97692825694597,0.046332078282506454,0.053785329348363255,9.142,0.35,11.036,14.903,13.852,2.096386923287365,4.092999999999996,-24.393999999999977,0.09999999999999998,-0.4546570867166433,-0.4546570867166433,,-21.25905799371506,0.013539245211666981,0.014878265998364282,1.5779999999999994,0.09999999999999998,0.8780000000000001,0.6769999999999996,2.215,-0.24721840971677045,0.06486837726040862,-0.1300985578974314,0.3999999999999999,-0.1415422040769465,-0.1415422040769465,,-0.35292952464079164,0.41287208038473966,0.382405268280539,0.2086197778952934,0.3999999999999999,0.08643433746800544,0.04758892169267526,0.19034115321818335,-0.10548636591463767
10908.0,2000.0,1.0,,1999-12-31,,,012845,69.971,5.978,0.05,0.43340540540540534,1.0399999999999998,,17.094410876132933,0.501396449704142,0.011690742768339634,0.331,0.05,1.131,2.563,0.473,0.19984636032917744,9.251000000000005,-1.6150000000000002,0.09,-0.075478923139567,-0.03572951599179164,,82.45686762353779,0.5396113257371998,0.021397524080266545,0.62,0.09,0.95,0.8090000000000002,0.872,-0.4346127133281631,0.15235507246376812,-0.21269590412221784,-2.25,-0.14832235717570652,-0.03321421924437018,,-1.2615325635967876,-14.120452079195758,-2.2043892195217163,-2.1453287197231834,-2.25,5.248618784530387,0.4612314709236034,-2.1854636591478696,-0.6850129998501515
10909.0,2000.0,1.0,,2000-03-31,,,012850,87.107,272.147,0.07,3.181294166193841,3.1953628720276477,,381.5443143812709,0.003281207133058985,0.005704269855843181,2.392,0.07,4.935,13.75,3.986,2.1764317311934374,0.3640000000000043,142.76999999999998,-0.009999999999999995,0.8183144509652625,0.8021406164718354,,189.95751991907707,-0.0076372322074306515,-0.004560717681871631,-0.42500000000000027,-0.009999999999999995,0.06099999999999994,1.2699999999999996,-0.5569999999999999,0.20979567364828866,0.004196304024532305,1.1035191726504707,-0.12499999999999989,0.3463061683058519,0.33517180220503295,,0.99149589329635,-0.6994802067644368,-0.44429841391575,-0.15086971955981554,-0.12499999999999989,0.012515387771850683,0.10176282051282048,-0.12260620735197003,0.10667742658505208
10924.0,2000.0,1.0,,1999-09-30,,,012877,10.795,0.023,-0.08,0.4658452060069311,1.1097420100115518,,-30.28445945945946,-0.065595567867036,-0.036051836694923504,-0.37,-0.08,-0.4,0.238,-0.654,1.091810386826464,-1.6270000000000007,-1.427,-0.04,-0.1954130062168396,-0.29161176263427735,,117.6953385203385,-0.06052676786703601,-0.018956343688534275,-0.172,-0.04,-0.396,-0.349,-0.382,-1.4379772146240621,-0.13097729834165195,-0.9841379310344828,1.0,-0.2955169442201371,-0.20809289440431522,,-0.7953473388063832,11.941044797000474,1.1088503666697167,0.8686868686868685,1.0,99.0,-0.5945485519591142,1.4044117647058822,-0.5684181604019076
10942.0,2000.0,1.0,,2000-04-30,,,012884,268.469,346.48,0.35,3.611883391485532,3.982347828231146,,246.65962597409526,0.007066017328241163,0.0671247060621948,56.206,0.35,54.309,,60.854,16.556954890922054,60.572,190.88700000000003,-0.17000000000000004,-0.492772304963768,-0.3093864054043558,,123.06060201852497,-0.001735505647489261,-0.017498322568690078,20.014000000000003,-0.19000000000000006,16.644999999999996,,21.198,6.097631147980403,0.29135581562023494,1.2268353974793214,-0.326923076923077,-0.12005204368055444,-0.07208890126038314,,0.9956438010607684,-0.19718242539101416,-0.2067796774919931,0.5529951370468613,-0.35185185185185197,0.44193394222599824,,0.5345471051038935,0.5829852194885272
10935.0,2000.0,1.0,,2000-06-30,,,012898,22.823,38.864,0.23,1.2155917680361108,2.854181011399281,,46.9869451697128,0.009495867768595042,0.030717818473466114,1.149,0.23,1.945,2.707,1.839,1.443336452345943,0.9780000000000015,4.979999999999997,0.0,-0.4942799553325452,-1.2311508346687612,,-31.826268175326717,0.005931096875152819,-0.00209976875677563,0.010000000000000009,0.0,-0.07400000000000007,-0.05900000000000016,-0.008000000000000007,-1.1431230515005433,0.044769970244907364,0.14697202219336547,0.0,-0.2890742905314285,-0.30135883229502924,,-0.40381893878623154,1.6638087137840212,-0.06398303269658634,0.008779631255487308,0.0,-0.036651807825656246,-0.021330441070137485,-0.0043313481321061165,-0.44196441111895746
10972.0,2000.0,1.0,,2000-05-31,,,012904,24.139,32.896,-0.08,2.396139441083261,5.090463843272832,,-36.53448275862069,-0.08069565217391304,-0.015055413854592237,-0.667,-0.08,0.143,1.103,-0.995,0.5500417578944993,0.7199999999999989,3.804000000000002,-0.12,-0.3407026641798967,-0.2513902617670736,,-119.75804771330348,-0.11203293028042191,-0.023228455164254203,-0.998,-0.12,-1.148,-1.0399999999999998,-1.4889999999999999,-0.13014787641745906,0.03074426747512704,0.13075759659012798,-3.0,-0.12448751191188534,-0.04706048814210284,,-1.4389920424403182,-3.5750689609877844,-2.842082192438463,-3.015105740181269,-3.0,-0.8892331525948877,-0.48530097993467103,-3.01417004048583,-0.19134057599849985
10933.0,2000.0,1.0,,2000-03-31,,,012909,148.927,368.81,2.47,,,,75.58241641980533,0.000669713394976441,0.020492614824696956,14.178,2.47,26.964,28.557,19.692,1.5488813472109202,10.427999999999997,-23.281999999999982,-0.16999999999999993,,,,6.9046359918374804,0.0002180676032824423,-0.014646863088007528,-0.49599999999999866,-0.16999999999999993,1.3659999999999997,1.7029999999999994,0.38400000000000034,-0.8644200012312235,0.07529296240406058,-0.05937892127357858,-0.06439393939393934,,,,0.10053667938612776,0.4828288169464192,-0.41682073718892776,-0.03380128117759296,-0.06439393939393934,0.05336354402687715,0.06341699560586878,0.019888129272840338,-0.35818983061905296
10987.0,2000.0,1.0,,2000-03-31,,,012913,3.111,-40.55,-0.08,0.8096974898090539,0.8096974898090539,,-109.59939759036145,-0.016395061728395062,-0.3241396143519648,-1.328,-0.08,-1.329,,-1.334,35.52550646814742,-2.791,-2.131999999999998,-0.1,-0.6696882905864028,-0.6696882905864028,,-226.66401623442925,-0.067769211388259,-0.38190723837285256,-1.682,-0.1,-1.729,,-1.6880000000000002,28.762961592168306,-0.4728905455777702,0.055494820136394285,-5.0,-0.4526799564123075,-0.4526799564123075,,-1.9362299118198625,-1.3191305712492154,-6.611094793075821,-4.751412429378531,-5.0,-4.3225,,-4.768361581920905,4.253274783334265
10860.0,2000.0,1.0,,2000-03-31,,,012915,3.077,-107.674,-0.06,9.457123565158675,10.345712356515866,,-164.4745879120879,-0.010353777777777778,-0.05815439672801636,-0.91,-0.06,-1.016,-0.869,-0.91,9.564920437116564,0.8329999999999997,-3.9280000000000115,-0.009999999999999995,5.887587141317615,6.011827146802842,,-50.21423076923075,0.009926892208641416,0.031176894747226118,-0.21000000000000008,-0.009999999999999995,-0.257,-0.261,-0.21000000000000008,-0.6421048308773116,0.3712121212121211,0.03786170069207495,0.19999999999999996,1.6493982529479778,1.3871680618880364,,0.4394720270867789,-0.48947555555555555,-0.3490030674846626,0.30000000000000004,0.19999999999999996,0.33860342555994727,0.4292763157894737,0.30000000000000004,-0.06290812592487227
10443.0,2000.0,1.0,,1999-12-31,,,012926,20.15,57.245,0.16,1.0553770424557325,1.0974225746906405,,143.73454545454544,0.000995925758261657,0.007537034245542874,0.55,0.16,1.645,4.287,0.902,1.0833321913584477,1.1189999999999998,5.644999999999996,-0.15,0.4437025754770534,0.4506467036557992,,58.002184212776854,-0.0005177801869145622,-0.007709666844531709,-0.5129999999999999,-0.15,-0.6539999999999999,-0.34799999999999986,-0.8410000000000001,-0.22380349424109336,0.05879880195470544,0.10939922480620146,-0.4838709677419355,0.7253900553814017,0.6967586823156597,,0.6765494776145082,-0.3420612758802929,-0.5056613098784108,-0.482596425211665,-0.4838709677419355,-0.28447150935189214,-0.07508090614886731,-0.4825014343086632,-0.17121672731200965
10032.0,2000.0,1.0,,1999-12-31,,,012945,147.094,103.057,0.47,1.4723632670825477,2.558141988578664,,94.02374606251516,0.004263429752066115,0.0528289810547875,8.254,0.47,13.387,16.496,13.757,4.967178699436764,26.509,29.685000000000002,0.06999999999999995,-0.08577140857515952,0.12860452063299022,,19.662537271306377,-0.0016842016799677624,-0.017281757958628567,1.4289999999999994,0.06999999999999995,2.5519999999999996,3.318999999999999,2.5410000000000004,-0.24634060284581505,0.21983662976323748,0.40458212942266814,0.17499999999999982,-0.05504749359291061,0.05293374657923411,,0.26441927976876767,-0.28317183053688744,-0.2464923091927702,0.2093772893772894,0.17499999999999982,0.23553299492385782,0.2518782727479698,0.22655135520684744,-0.047250348289295196
10657.0,2000.0,1.0,,1999-12-31,,,013025,274.203,-68.596,0.58,1.171799087776013,1.2064301572703882,,,0.02108454293628809,-0.20357754193769262,11.893,0.65,25.14,,18.878,,5.553999999999974,40.715999999999994,0.11999999999999994,0.1462114850415479,0.1449527012445797,,,0.006479300466442399,-0.05529533872101958,1.7330000000000005,0.19,5.054000000000002,,2.3569999999999993,,0.020673816020160052,-0.37247511709601866,0.26086956521739113,0.1425636236745771,0.1365574939172851,,,0.4436284080746833,0.3729061041817734,0.17057086614173222,0.4130434782608696,0.25161804241760444,,0.14266690878276123,
10999.0,2000.0,1.0,,1999-09-30,,,013067,108.003,-56.257,0.22,0.6639587521711183,2.3876694156101697,,89.24073968543426,0.011390644650898615,0.037893773051973285,4.387,0.22,7.685,9.056,8.074,3.3816683366300717,-13.840999999999994,-11.460999999999999,0.24,0.2914574758093385,0.39224468168251003,,263.07442612611226,0.029265200863916364,0.04138982074043396,4.6819999999999995,0.24,4.353999999999999,3.9349999999999987,5.365,2.773937478972542,-0.11359607366796887,0.2558487364943298,-12.0,0.7824334956808843,0.19657202550077746,,-1.5133685047626733,-1.6372546828660839,-11.83903208101206,-15.871186440677965,-12.0,1.3071149804863404,0.768404608474907,1.9804355850867479,4.56441769250381
